PROJECT DEF,WBS_element,Sales_Document,SO DATE,CUSTOMER PO NUMBER,Sold-to_party,CUSTOMER NAME,MATERIAL CODE,MATERIAL NAME,NO ITEM,QTY SO,UOM,UNIT PRICE SO,TOTAL PRICE SO,TOTAL PRICE BILLING,SISA PRICE BILLING,STATUS
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pembuatan Bogie Frame Ukur LRT Jabo,80,1.0,AU,72051000.0,72051000.0,72051000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pembuatan Bogie Frame MB Kereta Ukur LRT,90,1.0,AU,1380000.0,1380000.0,1380000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pembuatan Bogie Frame MB Kereta Ukur LRT,100,1.0,AU,690000.0,690000.0,690000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pembuatan Bogie Frame MB Kereta Ukur LRT,110,1.0,AU,998000.0,998000.0,998000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pembuatan Bogie Frame MB Kereta Ukur LRT,120,1.0,AU,882000.0,882000.0,882000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pembuatan Bogie Frame MB Kereta Ukur LRT,130,1.0,AU,404500.0,404500.0,404500.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pembuatan Bogie Frame MB Kereta Ukur LRT,140,1.0,AU,690000.0,690000.0,690000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pembuatan Bogie Frame MB Kereta Ukur LRT,150,1.0,AU,882000.0,882000.0,882000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pembuatan Bogie Frame MB Kereta Ukur LRT,160,1.0,AU,35144500.0,35144500.0,35144500.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pendukung Uji Konstruksi Bogie Frame,170,1.0,AU,28960900.0,28960900.0,28960900.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pemasangan Komponen Eksterior,180,1.0,AU,10408000.0,10408000.0,10408000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pemasangan Komponen Eksterior,190,1.0,AU,1670000.0,1670000.0,1670000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pemasangan Komponen Eksterior,200,1.0,AU,4504000.0,4504000.0,4504000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pemasangan Komponen Eksterior,210,1.0,AU,64000.0,64000.0,64000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pemasangan Komponen Eksterior,220,1.0,AU,103626000.0,103626000.0,103626000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pekerjaan pemasangan komponen,230,1.0,AU,10408000.0,10408000.0,10408000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pekerjaan pemasangan komponen,240,1.0,AU,18086000.0,18086000.0,18086000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pekerjaan pemasangan komponen,250,1.0,AU,16613000.0,16613000.0,16613000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pekerjaan pemasangan komponen,260,1.0,AU,279450000.0,279450000.0,279450000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pekerjaan pemasangan komponen,270,1.0,AU,449738000.0,449738000.0,449738000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pemasangan Komponen Interior,280,1.0,AU,10408000.0,10408000.0,10408000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pemasangan Komponen Interior,290,1.0,AU,30885000.0,30885000.0,30885000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pemasangan Komponen Interior,300,1.0,AU,17344000.0,17344000.0,17344000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pemasangan Komponen Interior,310,1.0,AU,16690000.0,16690000.0,16690000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pemasangan Komponen Interior,320,1.0,AU,1010561000.0,1010561000.0,1010561000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pembuatan Bogie Frame Ukur LRT Jabo,10,1.0,AU,2832000.0,2832000.0,2832000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pembuatan Bogie Frame Ukur LRT Jabo,20,1.0,AU,1416000.0,1416000.0,1416000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pembuatan Bogie Frame Ukur LRT Jabo,30,1.0,AU,2048000.0,2048000.0,2048000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pembuatan Bogie Frame Ukur LRT Jabo,40,1.0,AU,1808000.0,1808000.0,1808000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pembuatan Bogie Frame Ukur LRT Jabo,50,1.0,AU,829000.0,829000.0,829000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pembuatan Bogie Frame Ukur LRT Jabo,60,1.0,AU,1416000.0,1416000.0,1416000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pembuatan Bogie Frame Ukur LRT Jabo,70,1.0,AU,1808000.0,1808000.0,1808000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pembuatan Bogie Frame Ukur LRT Jabo,80,1.0,AU,72051000.0,72051000.0,72051000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pembuatan Bogie Frame MB Kereta Ukur LRT,90,1.0,AU,1380000.0,1380000.0,1380000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pembuatan Bogie Frame MB Kereta Ukur LRT,100,1.0,AU,690000.0,690000.0,690000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pembuatan Bogie Frame MB Kereta Ukur LRT,110,1.0,AU,998000.0,998000.0,998000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pembuatan Bogie Frame MB Kereta Ukur LRT,120,1.0,AU,882000.0,882000.0,882000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pembuatan Bogie Frame MB Kereta Ukur LRT,130,1.0,AU,404500.0,404500.0,404500.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pembuatan Bogie Frame MB Kereta Ukur LRT,140,1.0,AU,690000.0,690000.0,690000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pembuatan Bogie Frame MB Kereta Ukur LRT,150,1.0,AU,882000.0,882000.0,882000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pembuatan Bogie Frame MB Kereta Ukur LRT,160,1.0,AU,35144500.0,35144500.0,35144500.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pendukung Uji Konstruksi Bogie Frame,170,1.0,AU,28960900.0,28960900.0,28960900.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pemasangan Komponen Eksterior,180,1.0,AU,10408000.0,10408000.0,10408000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pemasangan Komponen Eksterior,190,1.0,AU,1670000.0,1670000.0,1670000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pemasangan Komponen Eksterior,200,1.0,AU,4504000.0,4504000.0,4504000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pemasangan Komponen Eksterior,210,1.0,AU,64000.0,64000.0,64000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pemasangan Komponen Eksterior,220,1.0,AU,103626000.0,103626000.0,103626000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pekerjaan pemasangan komponen,230,1.0,AU,10408000.0,10408000.0,10408000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pekerjaan pemasangan komponen,240,1.0,AU,18086000.0,18086000.0,18086000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pekerjaan pemasangan komponen,250,1.0,AU,16613000.0,16613000.0,16613000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pekerjaan pemasangan komponen,260,1.0,AU,279450000.0,279450000.0,279450000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pekerjaan pemasangan komponen,270,1.0,AU,449738000.0,449738000.0,449738000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pemasangan Komponen Interior,280,1.0,AU,10408000.0,10408000.0,10408000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pemasangan Komponen Interior,290,1.0,AU,30885000.0,30885000.0,30885000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pemasangan Komponen Interior,300,1.0,AU,17344000.0,17344000.0,17344000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pemasangan Komponen Interior,310,1.0,AU,16690000.0,16690000.0,16690000.0,0.0,
M1-22032,M1-22032.4300003329,1100000515,2022-12-01,4300003329,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pemasangan Komponen Interior,320,1.0,AU,1010561000.0,1010561000.0,1010561000.0,0.0,
M1-21027,M1-21027.4300002936,1100000514,2022-12-01,4300002936,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,"Pembuatan MD, Cutting Plan & WI",10,1.0,AU,8521100.0,8521100.0,8521100.0,0.0,
M1-21027,M1-21027.4300002936,1100000514,2022-12-01,4300002936,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pekerjaan Pembuatan Single Part,20,1.0,AU,1721500.0,1721500.0,1721500.0,0.0,
M1-21027,M1-21027.4300002936,1100000514,2022-12-01,4300002936,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,PEKERJAAN MINOR ASSY,30,1.0,AU,2151900.0,2151900.0,2151900.0,0.0,
M1-21027,M1-21027.4300002936,1100000514,2022-12-01,4300002936,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,PEKERJAAN MINOR ASSY,40,1.0,AU,2151900.0,2151900.0,2151900.0,0.0,
M1-21027,M1-21027.4300002936,1100000514,2022-12-01,4300002936,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pekerjaan Chasis Frame Assy,50,1.0,AU,1434600.0,1434600.0,1434600.0,0.0,
M1-21027,M1-21027.4300002936,1100000514,2022-12-01,4300002936,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pekerjaan Finishing Chasis,60,1.0,AU,358800.0,358800.0,358800.0,0.0,
M1-21027,M1-21027.4300002936,1100000514,2022-12-01,4300002936,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,"Material, consumable & consumable tools",70,1.0,AU,10153900.0,10153900.0,10153900.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Engine Insulation,820,2.0,CAR,1618290.0,3236580.0,1618290.0,1618290.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Engine Insulation,460,1.0,CAR,735925.0,735925.0,735925.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Cutting Vynil,10,2.0,CAR,958445.9999999999,1916892.0,958445.9999999999,958446.0000000001,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Minor assy piping,20,2.0,CAR,124861830.0,249723660.0,124861830.0,124861830.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Assembling Bogie,30,2.0,CAR,12304356.0,24608712.0,12304356.0,12304356.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting Alumunium Ekstrusi,40,1.0,CAR,1279630.0,1279630.0,1279630.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Alumunium Cover,50,1.0,CAR,1271991.0,1271991.0,1271991.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Roof Equipment,60,1.0,CAR,1630161.0,1630161.0,1630161.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting Ladder,70,1.0,CAR,645665.0,645665.0,645665.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Handrail Entrance Door,80,1.0,CAR,795655.0,795655.0,795655.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Engine Insulation,90,1.0,CAR,735976.0,735976.0,735976.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Juction Box,100,1.0,CAR,523197.9999999999,523198.0,523197.9999999999,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Pipping,110,1.0,CAR,10129305.0,10129305.0,10129305.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Ducting AC,120,1.0,CAR,1438495.0,1438495.0,1438495.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Cable Duct,130,1.0,CAR,1802497.0,1802497.0,1802497.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Folding Step,140,1.0,CAR,594445.0,594445.0,594445.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Ceiling Lamp & Speaker,150,1.0,CAR,860887.0000000001,860887.0,860887.0000000001,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting Underframe Equipment,160,1.0,CAR,3523670.0,3523670.0,3523670.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Flooring Covering,170,1.0,CAR,1423152.0,1423152.0,1423152.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Gfrp,180,1.0,CAR,8744284.0,8744284.0,8744284.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Door Post,190,1.0,CAR,931120.9999999999,931121.0,931120.9999999999,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting Toilet,200,1.0,CAR,1806534.0,1806534.0,1806534.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Gfrp (continue),210,1.0,CAR,3599183.0,3599183.0,3599183.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Glass Partition,220,1.0,CAR,1769862.0,1769862.0,1769862.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Standing Luggage Rack,230,1.0,CAR,424891.0,424891.0,424891.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting Coupler,240,1.0,CAR,544993.0,544993.0,544993.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Corrugated Bellow,250,1.0,CAR,1774107.0,1774107.0,1774107.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Ceiling Equipment,260,1.0,CAR,692185.0,692185.0,692185.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Tangensial Fan,270,1.0,CAR,2853607.0,2853607.0,2853607.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Diffucer,280,1.0,CAR,2224450.0,2224450.0,2224450.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Passanger Seat,290,1.0,CAR,6046657.0,6046657.0,6046657.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Folding Seat,300,1.0,CAR,430443.0,430443.0,430443.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Safety Equipment,310,1.0,CAR,791687.0,791687.0,791687.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Interior Accessories,320,1.0,CAR,8790935.0,8790935.0,8790935.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Outside Marking,330,1.0,CAR,442983.0,442983.0,442983.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Inside Marking,340,1.0,CAR,680265.0,680265.0,680265.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Connecting Pipe,350,1.0,CAR,2767525.0,2767525.0,2767525.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Cutting Vynil,360,1.0,CAR,430443.0,430443.0,430443.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Minor assy piping,370,1.0,CAR,52225480.0,52225480.0,52225480.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Ducting AC,380,1.0,CAR,1303029.0,1303029.0,1303029.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Assembling Bogie,390,1.0,CAR,5314841.0,5314841.0,5314841.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting Alumunium Ekstrusi,400,1.0,CAR,1279530.0,1279530.0,1279530.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Alumunium Cover,410,1.0,CAR,1271940.0,1271940.0,1271940.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Insert Lavatory Module,420,1.0,CAR,2303052.0,2303052.0,2303052.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Roof Equipment,430,1.0,CAR,1494564.0,1494564.0,1494564.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting Ladder,440,1.0,CAR,645614.0,645614.0,645614.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Handrail Entrance Door,450,1.0,CAR,795584.0,795584.0,795584.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Juction Box,470,1.0,CAR,523151.0,523151.0,523151.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Piping,480,1.0,CAR,9992533.0,9992533.0,9992533.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Ducting AC,490,1.0,CAR,1438392.0,1438392.0,1438392.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Cable Duct,500,1.0,CAR,1802298.0,1802298.0,1802298.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Folding Step,510,1.0,CAR,594407.0,594407.0,594407.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Ceiling Lamp & Speaker,520,1.0,CAR,860819.0,860819.0,860819.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting Underframe Equipment,530,1.0,CAR,3478078.0,3478078.0,3478078.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Flooring Covering,540,1.0,CAR,1423013.0,1423013.0,1423013.0,0.0,
M1-20010,M1-20010.4300002265,1100000513,2022-12-01,4300002265,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Fitting of Gfrp,550,1.0,CAR,8404704.0,8404704.0,8404704.0,0.0,
